"","logFC","logCPM","F","PValue","FDR","SYMBOL","GENENAME","ENTREZID"
"ENSMUSG00000022899",-6.17167309391522,5.25892817262974,305.914025656927,2.6976546883446e-10,2.95810098643751e-08,"Slc15a2","solute carrier family 15 (H+/peptide transporter), member 2","57738"
"ENSMUSG00000015568",9.769195053609,10.5470621491683,300.869363386764,2.81054313079163e-10,3.05400298024626e-08,"Lpl","lipoprotein lipase","16956"
"ENSMUSG00000036949",-8.35275324408102,5.37741489948823,265.993477966595,2.81887192671821e-10,3.05400298024626e-08,"Slc39a12","solute carrier family 39 (zinc transporter), member 12","277468"
"ENSMUSG00000049721",-5.58322194762359,5.22945923066661,301.695870922117,2.88166521816432e-10,3.08142009934682e-08,"Gal3st1","galactose-3-O-sulfotransferase 1","53897"
"ENSMUSG00000035237",-5.50038220163887,5.4617697542022,300.421744794046,2.89682184375984e-10,3.08142009934682e-08,"Lcat","lecithin cholesterol acyltransferase","16816"
"ENSMUSG00000031375",5.25383214371725,7.41128881099987,299.144108073635,2.91044919854208e-10,3.08142009934682e-08,"Bgn","biglycan","12111"
"ENSMUSG00000030782",3.59627790388549,4.94750969685496,299.146005248976,2.91230219968113e-10,3.08142009934682e-08,"Tgfb1i1","transforming growth factor beta 1 induced transcript 1","21804"
"ENSMUSG00000030737",-6.21000873516592,7.13011056212804,298.280119156462,2.97494509525844e-10,3.11517795352771e-08,"Slco2b1","solute carrier organic anion transporter family, member 2b1","101488"
"ENSMUSG00000022496",-7.14953205175968,2.60714299527845,182.529452760633,2.97864249135187e-10,3.11517795352771e-08,"Tnfrsf17","tumor necrosis factor receptor superfamily, member 17","21935"
"ENSMUSG00000028399",-7.34986739075905,6.85092924607072,299.392761644787,3.00538116717922e-10,3.12507824469963e-08,"Ptprd","protein tyrosine phosphatase receptor type D","19266"
"ENSMUSG00000006651",-5.66994390374883,9.6765603751362,296.970989928107,3.04147158468414e-10,3.14453402181086e-08,"Aplp1","amyloid beta precursor like protein 1","11803"
"ENSMUSG00000032064",-4.7390593240643,4.82941970371444,297.194041427653,3.06913510149338e-10,3.15510576087044e-08,"Dixdc1","DIX domain containing 1","330938"
"ENSMUSG00000026622",7.01041240542386,3.19472020511565,236.731697187983,3.25124715213183e-10,3.32343586008594e-08,"Nek2","NIMA (never in mitosis gene a)-related expressed kinase 2","18005"
"ENSMUSG00000039533",-6.002706322117,7.51537587888379,293.334634700973,3.28769306018365e-10,3.34181070437656e-08,"Mmd2","monocyte to macrophage differentiation-associated 2","75104"
"ENSMUSG00000090386",-4.32089137470587,5.5175135458512,292.916785790297,3.31869353085955e-10,3.3544760923934e-08,"Mir99ahg","Mir99a and Mirlet7c-1 host gene (non-protein coding)","77994"
"ENSMUSG00000063796",-7.53754028123973,4.49393864358865,250.684056895118,3.42820311477346e-10,3.44591549753313e-08,"Slc22a8","solute carrier family 22 (organic anion transporter), member 8","19879"
"ENSMUSG00000020604",-4.57857825313083,5.6685341373364,290.275706708717,3.5134821268599e-10,3.51212332161747e-08,"Arsg","arylsulfatase G","74008"
"ENSMUSG00000022425",-6.48357652931004,9.35835705190157,289.489066382018,3.56003360169557e-10,3.53910373381747e-08,"Enpp2","ectonucleotide pyrophosphatase/phosphodiesterase 2","18606"
"ENSMUSG00000016194",-4.35849891675133,5.64950891087954,289.040809118268,3.60304789147005e-10,3.55436146330944e-08,"Hsd11b1","hydroxysteroid 11-beta dehydrogenase 1","15483"
"ENSMUSG00000040265",-5.30549191530017,4.71823385933935,291.059206304962,3.61467147100501e-10,3.55436146330944e-08,"Dnm3","dynamin 3","103967"
"ENSMUSG00000033595",-8.3063600016885,7.36850401846063,291.519031799225,3.65215410204068e-10,3.57180671179579e-08,"Lgi3","leucine-rich repeat LGI family, member 3","213469"
"ENSMUSG00000026208",4.68490092095975,5.86502238256787,287.132584135952,3.74978382957733e-10,3.64757198002917e-08,"Des","desmin","13346"
"ENSMUSG00000022037",-6.13913393754046,10.0448384008859,286.440412012397,3.79856409401659e-10,3.67526310978835e-08,"Clu","clusterin","12759"
"ENSMUSG00000117864",-8.76258803131026,3.504416859603,208.273431153218,3.8454245181475e-10,3.70081201100227e-08,"Gm19500","predicted gene, 19500","100503007"
"ENSMUSG00000028873",5.86188896518757,4.99951527484252,285.706222554637,3.99430484248083e-10,3.82264665997106e-08,"Cdca8","cell division cycle associated 8","52276"
"ENSMUSG00000055254",-5.89498844858243,6.85012192492305,284.141303552108,4.01427549546511e-10,3.82264665997106e-08,"Ntrk2","neurotrophic tyrosine kinase, receptor, type 2","18212"
"ENSMUSG00000035189",-8.34835609682518,4.00019190562592,173.818959518759,4.27534630393543e-10,4.03510361986588e-08,"Ano4","anoctamin 4","320091"
"ENSMUSG00000025202",-8.00790120119823,3.65522978661476,182.411387460516,4.2819869287252e-10,4.03510361986588e-08,"Scd3","stearoyl-coenzyme A desaturase 3","30049"
"ENSMUSG00000032181",-6.95804352914448,6.8422463448359,280.819012768366,4.40680033950215e-10,4.13120406956541e-08,"Scg3","secretogranin III","20255"
"ENSMUSG00000002068",5.97145505325846,4.46106039238412,281.740383491991,4.45644127172666e-10,4.15349752245953e-08,"Ccne1","cyclin E1","12447"
"ENSMUSG00000005087",5.97665204283779,6.75907518444592,278.996774693793,4.47649376487928e-10,4.15349752245953e-08,"Cd44","CD44 antigen","12505"
"ENSMUSG00000045328",4.58425813508519,4.10938814466694,279.322918343563,4.51954913681427e-10,4.17205114961126e-08,"Cenpe","centromere protein E","229841"
"ENSMUSG00000027955",5.37587551898295,4.65560384566496,278.24182030303,4.65064833715429e-10,4.2633544943369e-08,"Gask1b","golgi associated kinase 1B","68659"
"ENSMUSG00000039745",3.93482767835061,5.57810723207799,277.054941694408,4.66558442424533e-10,4.2633544943369e-08,"Htatip2","HIV-1 Tat interactive protein 2","53415"
"ENSMUSG00000020808",7.10513568498098,4.21339295034968,261.601411453701,4.72930939807907e-10,4.2998690924344e-08,"Pimreg","PICALM interacting mitotic regulator","109212"
"ENSMUSG00000053626",7.88789862424328,1.73472892983369,144.15327145227,4.80362613414054e-10,4.34560038225024e-08,"Tll1","tolloid-like","21892"
"ENSMUSG00000003355",5.06774265040041,3.70648430146932,276.741486194593,4.93198041132002e-10,4.43951848666732e-08,"Fkbp11","FK506 binding protein 11","66120"
"ENSMUSG00000035873",4.86227667564435,3.85427602761686,275.690405572612,5.05126881239004e-10,4.52438646646401e-08,"Pawr","PRKC, apoptosis, WT1, regulator","114774"
"ENSMUSG00000022112",-7.105675187422,4.9054990369987,265.442625480759,5.18393246973133e-10,4.59062461706272e-08,"Gpc5","glypican 5","103978"
"ENSMUSG00000020592",7.28239195253819,5.54177652918793,274.97228480338,5.19594627495089e-10,4.59062461706272e-08,"Sdc1","syndecan 1","20969"
"ENSMUSG00000055430",-5.06803475892475,6.08673573081203,272.174694022403,5.21992856514725e-10,4.59062461706272e-08,"Nap1l5","nucleosome assembly protein 1-like 5","58243"
"ENSMUSG00000030677",5.03417445026679,4.60318665257649,272.651800639742,5.22671017031404e-10,4.59062461706272e-08,"Kif22","kinesin family member 22","110033"
"ENSMUSG00000032218",6.99877973682947,5.37779124310822,274.595516616991,5.27972520600389e-10,4.59664886064612e-08,"Ccnb2","cyclin B2","12442"
"ENSMUSG00000040907",5.42556607153051,4.38939546536845,272.942591442086,5.28438049529869e-10,4.59664886064612e-08,"Atp1a3","ATPase, Na+/K+ transporting, alpha 3 polypeptide","232975"
"ENSMUSG00000031342",-5.05887352642557,9.97224279559486,271.217272907965,5.31248880978145e-10,4.59898851843903e-08,"Gpm6b","glycoprotein m6b","14758"
"ENSMUSG00000017868",-9.89563087761946,3.73637561898202,285.107815458762,5.43076606284402e-10,4.64463621087416e-08,"Sgk2","serum/glucocorticoid regulated kinase 2","27219"
"ENSMUSG00000001119",7.03827078703729,2.54836909554463,197.427416942923,5.43226140319938e-10,4.64463621087416e-08,"Col6a1","collagen, type VI, alpha 1","12833"
"ENSMUSG00000110027",-8.11908143288683,5.36556214650224,256.29363993574,5.44223112090489e-10,4.64463621087416e-08,"C030029H02Rik","RIKEN cDNA C030029H02 gene","77383"
"ENSMUSG00000040322",5.04528610959829,4.05312408471551,270.227331332795,5.58103905230558e-10,4.71656158799103e-08,"Slc25a24","solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 24","229731"
"ENSMUSG00000028020",-5.59518589240242,5.84743503626474,269.44181382568,5.58489273542992e-10,4.71656158799103e-08,"Glrb","glycine receptor, beta subunit","14658"
"ENSMUSG00000002997",4.2113174213359,4.51252313231115,269.086943489299,5.60471310129924e-10,4.71656158799103e-08,"Prkar2b","protein kinase, cAMP dependent regulatory, type II beta","19088"
"ENSMUSG00000022385",5.64091721834514,3.04242814050549,268.208329070081,5.66762283636755e-10,4.74742129529621e-08,"Gtse1","G two S phase expressed protein 1","29870"
"ENSMUSG00000026683",5.34785642276059,4.23755046602285,269.99863772914,5.73546303270663e-10,4.76554491093627e-08,"Nuf2","NUF2, NDC80 kinetochore complex component","66977"
"ENSMUSG00000018906",4.53967197796492,5.37009439339132,267.851502486543,5.75646530062518e-10,4.76554491093627e-08,"P4ha2","procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide","18452"
"ENSMUSG00000045362",6.62002447681341,4.13534204996168,269.880347799869,5.81609332949789e-10,4.76554491093627e-08,"Tnfrsf26","tumor necrosis factor receptor superfamily, member 26","244237"
"ENSMUSG00000030789",5.37268472048917,4.45561768876912,268.66879060054,5.82843879161068e-10,4.76554491093627e-08,"Itgax","integrin alpha X","16411"
"ENSMUSG00000021613",-7.47729621043617,3.59253858660842,185.267756127453,5.84122786715247e-10,4.76554491093627e-08,"Hapln1","hyaluronan and proteoglycan link protein 1","12950"
"ENSMUSG00000005800",6.1693101762159,5.89938506860406,267.334478703801,5.84729436924695e-10,4.76554491093627e-08,"Mmp8","matrix metallopeptidase 8","17394"
"ENSMUSG00000046523",-6.85693495208432,3.47625379501775,215.831056908131,5.8777719162449e-10,4.76890256863762e-08,"Kctd4","potassium channel tetramerisation domain containing 4","67516"
"ENSMUSG00000031146",5.26801611367324,6.52859352097229,265.673759390266,6.03665028870753e-10,4.85538405882412e-08,"Plp2","proteolipid protein 2","18824"
"ENSMUSG00000027238",-6.21187781847479,4.52765416663778,267.342857102666,6.06103357342154e-10,4.85538405882412e-08,"Frmd5","FERM domain containing 5","228564"
"ENSMUSG00000035105",4.69918161176914,3.58733760973778,266.723274659019,6.08974995779793e-10,4.85538405882412e-08,"Egln3","egl-9 family hypoxia-inducible factor 3","112407"
"ENSMUSG00000068923",-4.54587730042356,9.1125269937119,265.236404284899,6.0917049762509e-10,4.85538405882412e-08,"Syt11","synaptotagmin XI","229521"
"ENSMUSG00000024791",5.4628944829612,3.69946408387051,268.196796047246,6.12636421566057e-10,4.85826384305081e-08,"Cdca5","cell division cycle associated 5","67849"
"ENSMUSG00000037544",6.11463657669258,3.10671661450114,251.647775496793,6.14902127927173e-10,4.85826384305081e-08,"Dlgap5","DLG associated protein 5","218977"
"ENSMUSG00000061080",-6.47119766837831,5.85286196730354,266.527742172133,6.18486118633867e-10,4.86533449758372e-08,"Lsamp","limbic system-associated membrane protein","268890"
"ENSMUSG00000053475",-5.2722105994018,6.99721073143821,264.184536645234,6.24980481197548e-10,4.89513932740573e-08,"Tnfaip6","tumor necrosis factor alpha induced protein 6","21930"
"ENSMUSG00000041309",-6.64450768034571,6.1810481866512,265.150564921039,6.37354982452726e-10,4.96212194579728e-08,"Nkx6-2","NK6 homeobox 2","14912"
"ENSMUSG00000039913",-5.68662461238591,3.81886055545163,262.776539443511,6.39017527978095e-10,4.96212194579728e-08,"Pak5","p21 (RAC1) activated kinase 5","241656"
"ENSMUSG00000041538",-5.96641901961879,4.13952780486221,254.190819898556,6.44437887785296e-10,4.98282679645272e-08,"H2-Ob","histocompatibility 2, O region beta locus","15002"
"ENSMUSG00000003849",4.05594210960018,5.29750711149506,262.503384738682,6.50662241178432e-10,4.98595637644877e-08,"Nqo1","NAD(P)H dehydrogenase, quinone 1","18104"
"ENSMUSG00000078452",9.19610548587538,4.28655730777263,171.686963848865,6.53437095543135e-10,4.98595637644877e-08,"Raet1a","retinoic acid early transcript 1, alpha","19368"
"ENSMUSG00000026355",4.04996176906993,6.39462497430911,262.21051609035,6.5377758607047e-10,4.98595637644877e-08,"Mcm6","minichromosome maintenance complex component 6","17219"
"ENSMUSG00000035910",-6.37904092051704,2.74144197148457,193.149222804089,6.55865593099434e-10,4.98595637644877e-08,"Dcdc2a","doublecortin domain containing 2a","195208"
"ENSMUSG00000112117",-7.22981142044807,2.79623448122785,171.532023645494,6.61302573279852e-10,5.00625416667463e-08,"Rmst","rhabdomyosarcoma 2 associated transcript (non-coding RNA)","110333"
"ENSMUSG00000006782",-5.74608501740583,10.6764867113157,260.36790747749,6.82399794437892e-10,5.14444145031866e-08,"Cnp","2',3'-cyclic nucleotide 3' phosphodiesterase","12799"
"ENSMUSG00000074591",-9.82072590913154,3.55724140324251,274.003714579492,6.93919519472759e-10,5.18775706511689e-08,"Ankub1","ankyrin repeat and ubiquitin domain containing 1","242037"
"ENSMUSG00000003545",-7.65170574088127,5.43442069125895,235.782560214004,6.96608086443925e-10,5.18775706511689e-08,"Fosb","Fos B proto-oncogene, AP-1 transcription factor subunit","14282"
"ENSMUSG00000020325",6.77329322756107,2.61879343575683,189.728392395007,6.96747342521089e-10,5.18775706511689e-08,"Fstl3","follistatin-like 3","83554"
"ENSMUSG00000026728",5.65808572670207,9.0499654621484,258.349211356924,7.15804767289148e-10,5.30780969449285e-08,"Vim","vimentin","22352"
"ENSMUSG00000037747",-4.63610985761486,6.4658650213875,257.934923777476,7.2393863966155e-10,5.34621298261078e-08,"Phyhipl","phytanoyl-CoA hydroxylase interacting protein-like","70911"
"ENSMUSG00000005360",-6.57534988951818,8.80759845251363,257.59022568731,7.29286164810033e-10,5.36381080484062e-08,"Slc1a3","solute carrier family 1 (glial high affinity glutamate transporter), member 3","20512"
"ENSMUSG00000032556",-5.62477116160216,5.90215399956163,257.661079771487,7.34988847659847e-10,5.38386770069215e-08,"Bfsp2","beaded filament structural protein 2, phakinin","107993"
"ENSMUSG00000024909",3.09271741285318,6.08916816860296,256.543337025375,7.47285898004137e-10,5.44094582120513e-08,"Efemp2","epidermal growth factor-containing fibulin-like extracellular matrix protein 2","58859"
"ENSMUSG00000030208",5.9331833849127,4.3444691892018,259.042657535039,7.48795395722145e-10,5.44094582120513e-08,"Emp1","epithelial membrane protein 1","13730"
"ENSMUSG00000027331",5.16657627685021,4.37386839752643,257.464292140667,7.55600058169506e-10,5.46842874098435e-08,"Knstrn","kinetochore-localized astrin/SPAG5 binding","51944"
"ENSMUSG00000028124",3.75550658716218,8.12228837151006,255.544721862771,7.65208054171493e-10,5.5159001291334e-08,"Gclm","glutamate-cysteine ligase, modifier subunit","14630"
"ENSMUSG00000036223",6.83173896915241,2.52403156836813,176.657643352782,8.18623178611503e-10,5.87751951214997e-08,"Ska1","spindle and kinetochore associated complex subunit 1","66468"
"ENSMUSG00000041423",-6.44048985983014,3.00002748690028,205.061171902095,8.24842234780749e-10,5.88508999509598e-08,"Paqr6","progestin and adipoQ receptor family member VI","68957"
"ENSMUSG00000038943",5.57903767434112,4.88312179235484,252.939393400837,8.29414391189727e-10,5.88508999509598e-08,"Prc1","protein regulator of cytokinesis 1","233406"
"ENSMUSG00000026390",8.65152623825994,3.00594192313673,150.773765330445,8.29435665035912e-10,5.88508999509598e-08,"Marco","macrophage receptor with collagenous structure","17167"
"ENSMUSG00000031997",5.20762978469696,1.58991858264732,164.197542785202,8.37455924716886e-10,5.91878517418071e-08,"Trpc6","transient receptor potential cation channel, subfamily C, member 6","22068"
"ENSMUSG00000027698",3.53340675476559,6.67436322598177,251.477674955485,8.44298599568167e-10,5.94392784513107e-08,"Nceh1","neutral cholesterol ester hydrolase 1","320024"
"ENSMUSG00000020811",-4.64263082125791,7.05268678197977,251.23049489879,8.49878492214244e-10,5.96001998435361e-08,"Wscd1","WSC domain containing 1","216881"
"ENSMUSG00000045180",-4.49684462139619,4.62109229587839,251.558309453815,8.5377489786485e-10,5.96422750079874e-08,"Shroom2","shroom family member 2","110380"
"ENSMUSG00000069910",6.52081357504357,3.32209533871204,238.117176853092,8.6853080829695e-10,6.04397227481412e-08,"Spdl1","spindle apparatus coiled-coil protein 1","70385"
"ENSMUSG00000024087",5.66323253633117,3.61632703734254,255.241395599324,8.78450081343579e-10,6.08406758430619e-08,"Cyp1b1","cytochrome P450, family 1, subfamily b, polypeptide 1","13078"
"ENSMUSG00000039462",6.69327827747237,1.44241627073984,118.908623001797,8.81614372729421e-10,6.08406758430619e-08,"Col10a1","collagen, type X, alpha 1","12813"
"ENSMUSG00000006398",4.38684119118284,5.08552172580019,249.713478252095,8.84380575179643e-10,6.08406758430619e-08,"Cdc20","cell division cycle 20","107995"
"ENSMUSG00000026203",-4.0742031111636,6.34809998561126,249.151204533335,8.94210936322075e-10,6.12839336018004e-08,"Dnajb2","DnaJ heat shock protein family (Hsp40) member B2","56812"
"ENSMUSG00000076617",-7.23874240653926,7.60555459357228,248.976498444374,9.18576358812944e-10,6.27162341886891e-08,"Ighm","immunoglobulin heavy constant mu","16019"
"ENSMUSG00000020053",8.98113430869622,8.96495872242423,247.719634721911,9.30692551649071e-10,6.33045877330325e-08,"Igf1","insulin-like growth factor 1","16000"
"ENSMUSG00000027223",-4.15913562305816,4.37814950708584,247.9471252545,9.34845150811851e-10,6.33488888151267e-08,"Mapk8ip1","mitogen-activated protein kinase 8 interacting protein 1","19099"
"ENSMUSG00000021996",4.61834456700717,9.61111112687347,246.908166765106,9.44340087157311e-10,6.37535268542434e-08,"Esd","esterase D/formylglutathione hydrolase","13885"
"ENSMUSG00000032366",4.08126918309528,8.79964023985483,245.825221028666,9.70059811061546e-10,6.52464392622177e-08,"Tpm1","tropomyosin 1, alpha","22003"
"ENSMUSG00000053641",-3.57181742868568,6.12662694334926,245.728184890056,9.73859542100416e-10,6.52594099823068e-08,"Dennd4a","DENN domain containing 4A","102442"
