"","logFC","logCPM","F","PValue","FDR","SYMBOL","GENENAME","ENTREZID"
"ENSMUSG00000032657",0.923114402342114,2.63246051281788,8.47147561482602,0.0123160834425828,0.0706291276471162,"Entrep3","endosomal transmembrane epsin interactor 3","68521"
"ENSMUSG00000059040",0.83453896965861,6.07382052103623,8.46920099234237,0.0123219630464082,0.0706404554495129,"Eno1","enolase 1, alpha non-neuron","13806"
"ENSMUSG00000034902",0.786168450621588,5.05070416973581,8.46677730027049,0.0123319064533623,0.0706646663400597,"Pip5k1c","phosphatidylinositol-4-phosphate 5-kinase, type 1 gamma","18717"
"ENSMUSG00000082284",1.3486251162326,1.85737543603116,8.46914351171696,0.0123339974742668,0.0706646663400597,NA,NA,NA
"ENSMUSG00000018417",-0.783164137844832,4.77383781646809,8.46097403888002,0.0123554696303461,0.0707652776264173,"Myo1b","myosin IB","17912"
"ENSMUSG00000031409",2.27160671784896,-0.212225971359829,8.18770185121164,0.0123800523466399,0.0708828409896627,"Tceal6","transcription elongation factor A (SII)-like 6","66104"
"ENSMUSG00000037613",0.928963734678102,3.99250296321138,8.45446844107938,0.0123838313363358,0.0708828409896627,"Tnfrsf23","tumor necrosis factor receptor superfamily, member 23","79201"
"ENSMUSG00000066113",-0.855473041587684,3.77743732506513,8.45407578139274,0.0123995796729529,0.0709505360603218,"Adamtsl1","ADAMTS-like 1","77739"
"ENSMUSG00000023017",2.07559516097021,1.39945047162891,8.33931314945827,0.0124085673547834,0.0709795160133092,"Asic1","acid-sensing ion channel 1","11419"
"ENSMUSG00000068114",0.741688936998874,4.15255543657025,8.4467599950401,0.0124135993933814,0.0709858577194847,"Ccdc134","coiled-coil domain containing 134","76457"
"ENSMUSG00000021509",-1.6132361066778,-0.764619546710093,8.97025020672106,0.0124197931648561,0.0709988365661111,"Slc25a48","solute carrier family 25, member 48","328258"
"ENSMUSG00000020723",3.27293065368646,3.2921566583656,8.44012515133905,0.0124618663493007,0.0712168502393867,"Cacng4","calcium channel, voltage-dependent, gamma subunit 4","54377"
"ENSMUSG00000073988",-1.091688745298,2.08029062050057,8.43831838264419,0.0124741914919673,0.0712507227472861,"Ttpa","tocopherol (alpha) transfer protein","50500"
"ENSMUSG00000082691",0.774023580971246,4.70447725528389,8.431497045718,0.0124756695773726,0.0712507227472861,NA,NA,NA
"ENSMUSG00000036611",0.82778065150747,4.22825572398508,8.42975629114873,0.0124832584378668,0.071271566713892,"Eepd1","endonuclease/exonuclease/phosphatase family domain containing 1","67484"
"ENSMUSG00000025978",-0.660368233425994,4.3613343800181,8.42797404580776,0.012491105657744,0.0712938721342468,"Rftn2","raftlin family member 2","74013"
"ENSMUSG00000057359",-1.26970019322448,0.604150389720814,8.44185134469204,0.0125027632452552,0.0713185534084979,NA,NA,NA
"ENSMUSG00000022575",0.65182586234532,5.92993046511571,8.42467870768833,0.0125033135141632,0.0713185534084979,"Gsdmd","gasdermin D","69146"
"ENSMUSG00000097906",-1.27591381423282,-0.569133094324312,8.13887235844068,0.0125132194606674,0.0713525621499701,"Gm9625","ribosomal protein, large, P0 pseudogene","674597"
"ENSMUSG00000018567",0.636781501227054,8.67007615886429,8.41991463697914,0.0125229052309049,0.0713779196988099,"Gabarap","gamma-aminobutyric acid receptor associated protein","56486"
"ENSMUSG00000054728",-0.748767601347676,5.64078366832907,8.41938570403852,0.0125255565712553,0.0713779196988099,"Phactr1","phosphatase and actin regulator 1","218194"
"ENSMUSG00000038005",0.608924582427976,6.32894736498971,8.41740943722045,0.0125332340408085,0.0713991824623263,"Hpf1","histone PARylation factor 1","72612"
"ENSMUSG00000061080",-0.83747585086545,5.85286196730354,8.4226141333042,0.0125471982464285,0.0714562347726254,"Lsamp","limbic system-associated membrane protein","268890"
"ENSMUSG00000091086",0.973857164965728,2.42344648262739,8.4133179343801,0.0125551590565502,0.0714790726274896,"Rpl6l","ribosomal protein L6-like","432502"
"ENSMUSG00000111994",-0.962930294228518,1.50526819157673,8.05157257915389,0.0125703677784366,0.0715431469692522,"A330049N07Rik","RIKEN cDNA A330049N07 gene","327768"
"ENSMUSG00000094090",0.894170856076666,2.73596354843373,8.39662643019265,0.0126223616892981,0.0718164748567515,"Gm8494","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 pseudogene","667172"
"ENSMUSG00000034401",0.799863508397567,4.47739362741187,8.3934534067985,0.0126330569988317,0.0718547313045777,"Spata6","spermatogenesis associated 6","67946"
"ENSMUSG00000113041",1.55242655481825,1.56425010553816,8.38500595454594,0.0127002123802867,0.0721969514933672,NA,NA,NA
"ENSMUSG00000038816",-0.677963215979521,4.28474254402237,8.37794701659884,0.0127012046981367,0.0721969514933672,"Ctnnal1","catenin alpha like 1","54366"
"ENSMUSG00000086368",-1.15384456925748,0.646433843139273,8.38769717081344,0.012713160131619,0.0722422130217908,NA,NA,NA
"ENSMUSG00000082087",1.97800163509605,-0.41774756977628,8.24896041289555,0.0127477793823297,0.0724014563655826,NA,NA,NA
"ENSMUSG00000043165",2.11266981392119,-0.211081288865342,8.14025512558656,0.0127491869773253,0.0724014563655826,"Loricrin","loricrin cornified envelope precursor protein","16939"
"ENSMUSG00000025766",-0.896486496514629,3.30836738237781,8.36381753265538,0.0127583445012601,0.0724307270352368,"D3Ertd751e","DNA segment, Chr 3, ERATO Doi 751, expressed","73852"
"ENSMUSG00000085264",-4.02957190093081,-1.0210677105794,8.41276249693021,0.0127626081204817,0.0724322047440009,NA,NA,NA
"ENSMUSG00000005950",1.98805918315848,0.431548764676609,7.95120885953559,0.0127679995819571,0.0724400804127781,"P2rx5","purinergic receptor P2X, ligand-gated ion channel, 5","94045"
"ENSMUSG00000041346",-0.63179147876037,4.61349331623391,8.35634581332638,0.0127884196418482,0.0725114814458939,"Wrap53","WD repeat containing, antisense to Trp53","216853"
"ENSMUSG00000069072",1.1349055957887,0.766575718852445,8.15855279210887,0.012788599861485,0.0725114814458939,"Slc7a14","solute carrier family 7 (cationic amino acid transporter, y+ system), member 14","241919"
"ENSMUSG00000044147",0.911874838088729,7.46018343361573,8.35383924623732,0.012798526789192,0.0725217542667154,"Arf6","ARF GTPase 6","11845"
"ENSMUSG00000081684",1.66374572008237,-0.653791251618296,8.20870542978858,0.0128046211909034,0.0725217542667154,"Rps2-ps13","ribosomal protein S2, pseudogene 13","546298"
"ENSMUSG00000070544",0.545503220692784,6.17786827393186,8.35227800358271,0.0128051302559158,0.0725217542667154,"Top1","topoisomerase (DNA) I","21969"
"ENSMUSG00000031451",0.672579956409666,7.16936627744777,8.35196609365332,0.0128064447511278,0.0725217542667154,"Gas6","growth arrest specific 6","14456"
"ENSMUSG00000050578",2.34737348926189,7.12670911750587,7.87055304113461,0.0128233258154412,0.0725946289044989,"Mmp13","matrix metallopeptidase 13","17386"
"ENSMUSG00000108417",-1.95549721972333,-1.14352713848674,7.92612644730612,0.0128493471499835,0.0727191861071789,"Gm30928","predicted gene, 30928","102632993"
"ENSMUSG00000039252",2.23822526817019,-0.773227947272363,8.06031135956236,0.0128734285765364,0.0728326901923932,"Lgi2","leucine-rich repeat LGI family, member 2","246316"
"ENSMUSG00000021565",2.32649020057584,0.81923718543375,7.9252652083564,0.0129094878194296,0.0730138678077333,"Slc6a19","solute carrier family 6 (neurotransmitter transporter), member 19","74338"
"ENSMUSG00000030745",0.943680070209189,5.64428564058038,8.32459248310488,0.0129229323274243,0.0730635208934571,"Il21r","interleukin 21 receptor","60504"
"ENSMUSG00000046027",0.683668073582964,5.09238428500218,8.32223875530793,0.0129331260463207,0.0730635208934571,"Stard5","StAR related lipid transfer domain containing 5","170460"
"ENSMUSG00000056966",-0.779151432253982,6.2279670887956,8.32738164256996,0.0129332163501456,0.0730635208934571,"Gjc3","gap junction protein, gamma 3","118446"
"ENSMUSG00000043953",1.52226477964615,7.75661497145673,8.32182257928026,0.0129348260409015,0.0730635208934571,"Ccrl2","C-C motif chemokine receptor-like 2","54199"
"ENSMUSG00000092260",-0.891703860115443,1.85169229807889,8.32515164909856,0.0129384580192692,0.0730635208934571,"Zfp963","zinc finger protein 963","620419"
"ENSMUSG00000086358",-1.47424882127024,-0.363261099821406,8.33444027483707,0.0129621271299266,0.0731743420161503,"Gm13270","predicted gene 13270","105244084"
"ENSMUSG00000027381",0.841450310100826,4.3038462553837,8.31214101296728,0.0129766278826271,0.0732333525515819,"Bcl2l11","BCL2 like 11","12125"
"ENSMUSG00000107756",0.8550486233779,1.93956616118255,8.31244764615116,0.0129834671436361,0.0732491022855654,NA,NA,NA
"ENSMUSG00000040570",1.26557338834586,0.737612341336075,8.32638031849848,0.0129976991575479,0.0733065370503474,"Rundc3b","RUN domain containing 3B","242819"
"ENSMUSG00000027935",0.79431511344224,3.55026983221759,8.30619565349197,0.0130030516550491,0.0733138714848248,"Rab13","RAB13, member RAS oncogene family","68328"
"ENSMUSG00000120451",-1.84144484205794,0.256304443583112,8.82621389103771,0.0130136375377556,0.0733506990562653,NA,NA,NA
"ENSMUSG00000030556",-0.704029100956324,4.64603683795895,8.29901723778996,0.0130329861339586,0.0734368788918447,"Lrrc28","leucine rich repeat containing 28","67867"
"ENSMUSG00000063317",-1.00769258727662,3.7374446140414,8.29406844425842,0.0130555909827176,0.0735305984270664,"Usp31","ubiquitin specific peptidase 31","76179"
"ENSMUSG00000120834",-1.37822697539148,0.20062690382936,8.81088208771067,0.0130577467941284,0.0735305984270664,"Gm36012","predicted gene, 36012","102639781"
"ENSMUSG00000072618",-1.0214528792644,1.15086730089721,8.30748299535764,0.0130620597657235,0.0735319997950326,"Gm10384","predicted gene 10384","100038735"
"ENSMUSG00000045092",-0.801767055424574,7.88779265258723,8.29017533748841,0.0130708234822267,0.0735464481675781,"S1pr1","sphingosine-1-phosphate receptor 1","13609"
"ENSMUSG00000084137",-2.46931672518529,-0.552523074273068,7.91270937201652,0.0130727561657509,0.0735464481675781,NA,NA,NA
"ENSMUSG00000060212",-2.03955601203144,-0.470035322890031,7.99929811625425,0.0130837273739859,0.0735852904499615,"Pcnx2","pecanex homolog 2","270109"
"ENSMUSG00000019806",-0.618728187796495,6.66288335058549,8.27943644353979,0.013117422621637,0.0737518730557113,"Aig1","androgen-induced 1","66253"
"ENSMUSG00000062040",-0.79282387165718,2.50025492188611,8.27615149720779,0.0131351129694887,0.0738283935871261,"Zfp27","zinc finger protein 27","22689"
"ENSMUSG00000063535",-1.20482756940072,1.52114318735363,8.28019022491619,0.0131393604012906,0.0738293315964446,"Zfp773","zinc finger protein 773","76373"
"ENSMUSG00000079049",5.17527863517893,1.64150174127019,8.66160452146391,0.0131984000201007,0.0741212345975203,"Serpinb1c","serine (or cysteine) peptidase inhibitor, clade B, member 1c","380839"
"ENSMUSG00000032826",-0.923404264826338,6.39495736374354,8.2610303528083,0.0132006379738937,0.0741212345975203,"Ank2","ankyrin 2, brain","109676"
"ENSMUSG00000047669",-0.6703251301483,3.79958275677747,8.25995757007771,0.0132036002380925,0.0741212345975203,"Msl3l2","MSL3 like 2","73390"
"ENSMUSG00000049164",-0.743441683856133,3.6382893830019,8.25843922785863,0.0132102164684326,0.0741353742442158,"Zfp518a","zinc finger protein 518A","72672"
"ENSMUSG00000018476",0.919346869755612,4.65246922790422,8.26682694000417,0.0132145921910592,0.0741369353528168,"Kdm6b","KDM1 lysine (K)-specific demethylase 6B","216850"
"ENSMUSG00000040957",-0.709208438941527,4.55102541457145,8.2563143771093,0.0132195430716733,0.0741405581845732,"Cables1","CDK5 and Abl enzyme substrate 1","63955"
"ENSMUSG00000051098",-0.641449138975263,4.0667827674295,8.25542903352291,0.0132234334417519,0.0741405581845732,"Mblac2","metallo-beta-lactamase domain containing 2","72852"
"ENSMUSG00000039375",-1.22039527219571,1.4131682524053,7.90999235809652,0.0132299730560551,0.0741542448894689,"Wdr17","WD repeat domain 17","244484"
"ENSMUSG00000006356",-0.822454101387544,7.69207676162489,8.24492309120922,0.0132684962884158,0.0743259832139145,"Crip2","cysteine rich protein 2","68337"
"ENSMUSG00000035726",0.787743344803761,4.32768725586433,8.24439692201163,0.0132712939100009,0.0743259832139145,"Supt16","SPT16, facilitates chromatin remodeling subunit","114741"
"ENSMUSG00000042797",-1.04256422391821,2.51166542340297,8.24904857979516,0.013275953417728,0.0743259832139145,"Aqp11","aquaporin 11","66333"
"ENSMUSG00000058897",-2.11447065181446,-1.35343785559319,7.60519171414556,0.0132770451416223,0.0743259832139145,"Col25a1","collagen, type XXV, alpha 1","77018"
"ENSMUSG00000020430",0.702600634030074,5.45189166126699,8.23297767035557,0.0133213567916258,0.0745509769350096,"Pes1","pescadillo ribosomal biogenesis factor 1","64934"
"ENSMUSG00000074264",-1.62420273716397,2.31765694156786,7.8228181308056,0.0133373727829933,0.0745686998039286,"Amy1","amylase 1, salivary","11722"
"ENSMUSG00000019951",0.679127420316533,4.86139867144696,8.22945203837011,0.0133374049612521,0.0745686998039286,"Bltp3b","bridge-like lipid transfer protein family member 3B","75089"
"ENSMUSG00000050953",-1.08920637591388,7.5805471743187,8.22930457820008,0.0133377794160892,0.0745686998039286,"Gja1","gap junction protein, alpha 1","14609"
"ENSMUSG00000012609",-0.630591475421586,3.93402039195152,8.22904941641077,0.013341009300023,0.0745686998039286,"Ttll5","tubulin tyrosine ligase-like family, member 5","320244"
"ENSMUSG00000022967",0.652819555824219,5.66879095668516,8.22738861199211,0.0133460831457622,0.0745740217283126,"Ifnar1","interferon (alpha and beta) receptor 1","15975"
"ENSMUSG00000078377",1.46123545820644,-0.0392577022087092,8.19783181913981,0.0133811717236781,0.0747470021600825,"Gm4294","ribosomal protein L15 pseudogene","100043209"
"ENSMUSG00000032368",-1.75608024049147,1.7566508366436,8.22123067902093,0.0133914142399311,0.0747677718676778,"Zic1","zinc finger protein of the cerebellum 1","22771"
"ENSMUSG00000063458",0.775096943936265,3.50909353094836,8.21655356763967,0.0133953846520993,0.0747677718676778,"Lrmda","leucine rich melanocyte differentiation associated","76633"
"ENSMUSG00000041669",-0.936499401247996,2.52829499248595,7.87211574480068,0.0133972871494507,0.0747677718676778,"Prima1","proline rich membrane anchor 1","170952"
"ENSMUSG00000040913",0.745176718489441,3.30500921085532,8.21016187012143,0.013424553546195,0.0748968385172084,"Fbxw4","F-box and WD-40 domain protein 4","30838"
"ENSMUSG00000069919",-0.981815772880636,9.91598928439248,8.20750862736224,0.0134402944690183,0.0749576250956978,"Hba-a1","hemoglobin alpha, adult chain 1","15122"
"ENSMUSG00000022372",0.657009208392109,6.52390812709376,8.20547269321924,0.0134437347833714,0.0749576250956978,"Sla","src-like adaptor","20491"
"ENSMUSG00000087185",-1.40494281882164,1.28441297538044,8.69078191706287,0.0134882527535668,0.0751659230342874,"Gm13872","predicted gene 13872","102637542"
"ENSMUSG00000022175",0.64974699899131,5.91834968754651,8.19527921535995,0.0134894020943089,0.0751659230342874,"Lrp10","low-density lipoprotein receptor-related protein 10","65107"
"ENSMUSG00000069920",-1.02523973149097,2.46162241495042,8.19234613805408,0.0135070820594043,0.0752354915055605,"B3gnt9","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9","97440"
"ENSMUSG00000005686",1.04114030489667,4.28438589354606,8.19081406394682,0.0135102034986772,0.0752354915055605,"Ampd3","adenosine monophosphate deaminase 3","11717"
"ENSMUSG00000040938",-1.4786107970489,-0.148622265873887,8.11651656443868,0.0135176829449368,0.0752539807762284,"Slc16a11","solute carrier family 16 (monocarboxylic acid transporters), member 11","216867"
"ENSMUSG00000029309",-0.811582485063786,8.94361580837251,8.18618485817319,0.0135303232356076,0.0752812908549999,"Sparcl1","SPARC-like 1","13602"
"ENSMUSG00000047246",-0.845885000176872,2.01271193901388,8.19223028068096,0.0135313107880388,0.0752812908549999,"H2bc6","H2B clustered histone 6","319179"
"ENSMUSG00000019326",-2.28730460714603,-0.263051004306365,7.99567086703426,0.0135350709750354,0.0752812908549999,"Aoc3","amine oxidase, copper containing 3","11754"
"ENSMUSG00000105769",1.15373060749075,1.7861744892898,8.18812733847613,0.0135499386310897,0.0753178735592587,"Gm43351","predicted gene 43351","118568626"
"ENSMUSG00000003929",-0.714899839808418,3.06021550277241,8.18177761075605,0.013552163892908,0.0753178735592587,"Zfp81","zinc finger protein 81","224694"
"ENSMUSG00000029414",1.45440378132611,1.97753375435861,8.18869896348531,0.0135541367550404,0.0753178735592587,"Kntc1","kinetochore associated 1","208628"
"ENSMUSG00000107451",-1.49782838176326,0.0862100899379751,7.99444612890127,0.0135828894532229,0.0754544730970714,NA,NA,NA
"ENSMUSG00000006462",2.11473835989682,-0.316540520267703,7.71286212354422,0.0135953164912705,0.0755003257447996,"A530013C23Rik","RIKEN cDNA A530013C23 gene","329562"
"ENSMUSG00000118026",1.78567954437289,-0.691108126912404,8.05815648636027,0.0136090159781254,0.0755532145112684,NA,NA,NA
"ENSMUSG00000120697",1.61489129743647,3.11403932672713,8.17258086978885,0.0136290710632575,0.0756413444010792,"Gm36496","predicted gene, 36496","102640433"
"ENSMUSG00000079575",1.71221509713303,-0.672282371807486,8.06918410668451,0.0136338960149251,0.0756449189199757,"Rbpj-ps3","recombination signal binding protein for immunoglobulin kappa J region, pseudogene 3","19667"
"ENSMUSG00000040618",0.637847234524727,4.26617808350178,8.15578009353687,0.0136687155699166,0.075814859229461,"Pck2","phosphoenolpyruvate carboxykinase 2 (mitochondrial)","74551"
"ENSMUSG00000048856",-1.39793980645546,0.982936445238526,8.16608429747817,0.0136776862126524,0.0758391016384164,"Slc25a47","solute carrier family 25, member 47","104910"
